"in_tree","peregrine:4.1","p_SDFFHQX2,p_SDFCNQD1,SSYNC3DO_S_PPP,SSYNC2DO_S_PP,SDFQD1,SDFCNQD1,NR2D3,MX2X4,MUX2D2,INVX2,INVD1,CLKMX2X4,CLKBUFX4,CLKBUFX20,CLKBUFX2,CKND4,CKMUX2D2,CKBD3,CKBD16,CKBD12,CKBD1,BUFFD12,AOI31D1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/scp/scripts/make_osc.pl"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/defs/common_scr/uj_gen.pl"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/NV_MSXXX_FALCON_CFGREG_brbootreg.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/NV_MSXXX_FALCON_rvipatch.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/fbif/NV_MSXXX_FBIF_aq.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/fbif/NV_MSXXX_FBIF_dispatch.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/fbif/NV_MSXXX_FBIF_fault.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/defs/common_scr/plmfltgen"
"in_tree","peregrine:4.1","AN2D2","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/gdma/NV_MSXXX_PRGN_gdma.svx"
"in_tree","peregrine:4.1","AN2D2","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/falcon/NV_MSXXX_FALCON_sha.vx"
"in_tree","peregrine:4.1","p_SDFFHQX2,p_SDFCNQD1,SSYNC3DO_S_PPP,SSYNC2DO_S_PP,SDFQD1,SDFCNQD1,NR2D3,MX2X4,MUX2D2,INVX2,INVD1,CLKMX2X4,CLKBUFX4,CLKBUFX20,CLKBUFX2,CKND4,CKMUX2D2,CKBD3,CKBD12,CKBD1,AOI31D1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/scp/scripts/make_scc_osc.pl"
"in_tree","peregrine:4.1","NV_BLKBOX_SRC0,MUX2HDD2","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/scp/SCP_MCP_BASH2.gv"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/riscv/NV_MSXXX_RISCV_ifu_ib.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/riscv/NV_MSXXX_RISCV_ifu_icache.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/riscv/NV_MSXXX_RISCV_ifu_ifpipe.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/riscv/NV_MSXXX_RISCV_lsu_cb_4cycle.vx"
"in_tree","peregrine:4.1","BUFFD1","peregrine4p1","//hw/nvgpu/ip/uproc/peregrine/4.1/vmod/riscv_core/riscv/NV_MSXXX_RISCV_lsu_dcache.vx"
